"","Confort","Securite","Qualite","Force","Maintien","Puissance","Competition","Muscle","Beaute","Galbant","Silhouette","Douceur","Se_defouler","Energie","Legerete","Technicite","Se_relaxer","Bien_etre","Liberte","Fluidite","Resistance","Inconfort","Repetition","Intensite","Ralentissement","Acceleration","Nouveaute","Endurance","Impact","Recuperation","Tolerance","Decouragement","Perseverance","Objectif","Passivite","Brulure","Fatigue","Transpiration","Rythme","Difficulte","Facilite","Lent","Rapide","Ennuyeux","Regulier","Equilibre","Culpabilite","Challenge","Progression","Accompagnement","Lassitude","Confiance_en_soi","Actif","Stretchcing","Efficacite","Discipline","Muscultation","Cardio","Vital","Depassement","Calme","Serenite","Sexy","Plaisir","Groupe","Partage","Role","Performance","Meilleur","Individualiste","detente","clust"
"etudiant_20","0.037708484408992","0.11298042059463","0.065699782451051","0.01653372008702","0.04713560551124","0.03756345177665","0.054242204496012","0.014213197969543","0.14807831762147","0.061928934010152","0.072081218274112","0.035387962291516","0.061203770848441","0.03060188542422","0.016388687454677","0.037708484408992","0.12458303118202","0.023640319071791","0","0.009427121102248","0.13647570703408","0.21870920957215","0.16925308194344","0.07773749093546","0.080783176214648","0.02741116751269","0.028136330674402","0.016678752719362","0.042204496011603","0.018999274836838","0.002610587382161","0.063814358230602","0.065264684554025","0.018854242204496","0.040319071791153","0.093836113125453","0.011747643219724","0.061203770848441","0.072951414068165","0.11370558375634","0.013343002175489","0.11515591007977","0.068310369833212","0.11994198694706","0.89659173313996","0.062654097171864","0.025960841189268","0.0049311094996374","0.0046410442349529","0.0023205221174764","0.08469905728789","0.06816533720087","0.0024655547498187","0.098912255257433","0.028136330674402","0.04713560551124","0.0023205221174764","0.021174764321972","0.00014503263234228","0.032777374909355","0.042349528643945","0.012472806381436","0.077592458303118","0.0043509789702683","0.028716461203771","0.0018854242204496","0.13183466279913","0.054532269760696","0.00072516316171138","0.010587382160986","0.19753444525018","1"
"etudiant_21","0.43853459972863","0.15196743554952","0.23283582089552","0.32835820895522","0.96037991858887","0.18208955223881","-0.32048846675712","0.24884667571235","-0.43880597014925","-0.26160108548168","-0.16526458616011","0.19430122116689","0.29090909090909","0.20298507462687","0.16906377204885","0.16499321573948","0.20298507462687","0.1853459972863","0.16092265943012","0.24857530529172","0.19348710990502","-0.24097693351425","0.37123473541384","-0.033921302578019","0.45834464043419","0.13948439620081","0.27815468113976","0.15658073270014","0.1438263229308","0.18127544097693","-0.2236092265943","-0.27435549525102","0.2325644504749","0.15251017639077","0.23202170963365","0.1527815468114","-0.78778833107191","0.20271370420624","0.18236092265943","0.13541383989145","0.20732700135685","-0.34979647218453","0.10149253731343","-0.32537313432836","0.17367706919946","-0.067842605156038","0.14002713704206","0","0.005427408412483","0.068385345997286","0.0005427408412483","0.0048846675712347","0.0056987788331072","0.0040705563093623","0.00027137042062415","0.0043419267299864","0.0092265943012212","0.0051560379918589","0.008955223880597","0.06865671641791","0.10963364993216","0.076526458616011","0.0005427408412483","0.005427408412483","0.0084124830393487","0.13161465400271","0.32048846675712","0.30393487109905","0.27327001356852","-0.29932157394844","0.20325644504749","2"
"etudiant_22","0.099050531058899","0.063968458319923","0.02293208883167","0.018828451882845","0.012874155133569","0.10677502413904","0.15819118120373","0.18973286128098","0.069037656903766","0.70960733826843","0.32088831670422","0.07346314773093","0.95300933376247","0.030012874155134","0.034679755391053","0.023334406179595","0.095751528805922","0.061313163823624","0.040875442549083","0.056163501770196","0.061393627293209","0.063163823624075","0.14346636626971","0.098245896363051","0.10420019311233","0.067830704859994","0.038220148052784","0.084486643064049","0.063324750563244","0.071049243643386","0.12318957193434","0.15650144834245","0.093739942066302","0.26416157064693","0.084808496942388","0.070405535886707","0.15593820405536","0.069681364660444","0.048278081750885","0.07764724814934","0.39000643707757","0.030093337624718","0.0077244930801416","0.012149983907306","0.042484711940779","0.015609913099453","0.0065175410363695","0.029932410685549","0.0078049565497264","0.015609913099453","0.031300289668491","0.054795622787255","0.015609913099453","0.05471515931767","0.040392661731574","0.22570003218539","0.37045381396846","0.039024782748632","0.015609913099453","0.020276794335372","0.025828773736724","0.28242677824268","0","0.026070164145478","0.030012874155134","0.041599613775346","0.039427100096556","0.028403604763437","0.013035082072739","0.04618603154168","0.042484711940779","1"
"etudiant_23","0.41338270298863","0.19386405712774","0.05633430309442","0.26209997355197","0.095212906638455","0.033060037027242","0.041523406506215","0.050251256281407","0.13594287225602","0.22189896852684","0.080930970642687","0.23776778629992","0.093097064268712","0.045490610949484","0.14916688706691","0.017984660142819","0.12509918011108","0.080930970642687","0.37080137529754","0.22189896852684","0.11028828352288","0.40835757736049","0.11266860618884","0.10923036233801","0.10632107907961","0","0.13012430573922","0.031473155249934","0.19888918275588","0.45596403067971","0.16582914572864","0.23062681830204","0.032795556731024","0.0029092832583973","0.072467601163713","0.080666490346469","0.13620735255224","0.078286167680508","0.13171118751653","0.18460724676012","0.089658820417879","0.24914043903729","0.021951864586088","0.37873578418408","0.21079079608569","0.019836022216345","0.13382702988627","0.0047606453319228","0.05368950013224","0.03200211584237","0.088865379529225","0.045755091245702","0.080137529754033","0.016133298069294","0.30706162390902","0.19386405712774","0.016133298069294","0.019836022216345","0.0034382438508331","0.049457815392753","0.20708807193864","0.076434805606982","0.2168738428987","0.81433483205501","0.075112404125893","0.11716477122454","0.55302829939169","0.15895265802698","0.074318963237239","0.094419465749802","0.11716477122454","1"
"etudiant_24","0.80838323353293","0.58562874251497","0.27425149700599","0.21616766467066","0.93473053892216","0.24610778443114","0.15688622754491","0.061077844311377","0.041916167664671","0.041317365269461","0.031736526946108","0.025748502994012","0.02814371257485","0.025748502994012","0.022754491017964","0.020958083832335","0.022754491017964","0.02814371257485","0.024550898203593","0.022754491017964","0.020958083832335","0.021556886227545","0.030538922155689","0.025149700598802","0.0089820359281437","0.032335329341317","0.025149700598802","0.018562874251497","0.025149700598802","0.022754491017964","0.022754491017964","0.020958083832335","0.022155688622755","0.022155688622755","0.0089820359281437","0.026347305389222","0.021556886227545","0.023353293413174","0.021556886227545","0.022155688622755","0.022155688622755","0.020958083832335","0.031736526946108","0.010778443113773","0.029940119760479","0.025748502994012","0.022155688622755","0.02814371257485","0.026946107784431","0.026946107784431","0.012574850299401","0.035329341317365","0.022155688622755","0.020958083832335","0.010179640718563","0.025748502994012","0.020359281437126","0.010179640718563","0.025748502994012","0.076646706586826","0.035329341317365","0","0.021556886227545","0.011976047904192","0.032335329341317","0.025149700598802","0.0095808383233533","0.011976047904192","0.22574850299401","0.012574850299401","0.031736526946108","1"
"etudiant_25","0.16462775253408","0.081265291855994","0.20796924152394","0.89723872771758","0.37714085983922","0.067109402306886","0.39321915414191","0.42590003495281","0.089828731212863","0.44984271233834","0.28661307235232","0.49091226843761","0.81370150297099","0.19748339741349","0.14243271583362","0.092624956308983","0.15798671793079","0.065361761621811","0.084585809157637","0.15361761621811","0.078643830828382","0.36001398112548","0.51537923802866","0.48077595246417","0.87714085983922","0.0052429220552254","0.038448095071653","0.18088081090528","0.15938483047885","0.10415938483048","0.15029709891646","0.27455435162531","0.15746242572527","0.1721426074799","0.02743795875568","0.1094023068857","0.033554701153443","0.45543516253058","0.35896539671444","0.30513806361412","0.066410346032856","0.028486543166725","0.047361062565537","0.50349528137015","0.060643131772108","0.22963998601888","0.22929045788186","0.077595246417337","0.042467668647326","0.08301293254107","0.096644529884656","0.25882558545963","0.075672841663754","0.16060817895841","0.034603285564488","0.10276127228242","0.019049283467319","0.030408947920308","0.02464173365956","0.053128276826285","0.041768612373296","0.20604683677036","0.16637539321915","0.21548409646977","0.072002796225096","0.037049982523593","0.069206571128976","0.03303040894792","0.096469765816148","0.16567633694512","0","2"
"etudiant_26","0.057764913163856","0.067329473949157","0.06808457085326","0.81412031210672","0.15945129624968","0.024037251447269","0.12182230052857","0.09728165114523","0.12459098917694","0.19028441983388","0.094387113012837","0.14384596023156","0.12408759124088","0.10118298514976","0.043292222501888","0.083689906871382","0.12849232318147","0.12534608608105","0.071860055373773","0.036873898817015","0.040020135917443","0.2382330732444","0.036496350364964","0.042914674049836","0.04014598540146","0.066700226529071","0.023785552479235","0.030078026680091","0.11980870878429","0.041907878177699","0.023911401963252","0.031965768940347","0.02881953183992","0.016737981374276","0.030455575132142","0.068210420337277","0.013717593757866","0.0094387113012837","0.0095645607853008","0.0075509690410269","0.0075509690410269","0.005411527812736","0.0033979360684621","0","0.02529574628744","0.023785552479235","0.025799144223509","0.11238358922728","0.041907878177699","0.93405487037503","0.027812735967783","0.056883966775736","0.44563302290461","0.31147747294236","0.17140699723131","0.36722879436194","0.014472690661968","0.039390888497357","0.0083060659451296","0.0066700226529071","0.0012584948401712","0.012459098917694","0.00062924742008558","0.0076768185250441","0.0072992700729927","0.0062924742008558","0.012962496853763","0.035867102944878","0.005411527812736","0.0279385854518","0.060533601812233","1"
"etudiant_27","0.076986951364176","0.11340450771056","0.081613285883748","0.10486358244365","0.40213523131673","0.041518386714116","0.067022538552788","0.11743772241993","0.94329774614472","0.062633451957295","0.064768683274021","0.052906287069988","0.070106761565836","0.046856465005931","0.086358244365362","0.048279952550415","0.077935943060498","0.092052194543298","0.51186239620403","0.06061684460261","0.26239620403322","0.051008303677343","0.058600237247924","0.030249110320285","0.050652431791222","0.067378410438909","0.13938315539739","0.053855278766311","0.076512455516014","0.055160142348754","0.050889679715302","0.058481613285884","0.091814946619217","0.05338078291815","0.068327402135231","0.036892052194543","0.029893238434164","0.082918149466192","0.045195729537367","0.024436536180308","0.041755634638197","0.10510083036773","0","0.055516014234875","0.079952550415184","0.21423487544484","0.055278766310795","0.064650059311981","0.10996441281139","0.056820877817319","0.040688018979834","0.079715302491103","0.06061684460261","0.059311981020166","0.083036773428232","0.062040332147094","0.038908659549229","0.043534994068802","0.057532621589561","0.063938315539739","0.05349940688019","0.033689205219454","0.031791221826809","0.075919335705813","0.062633451957295","0.10818505338078","0.37710557532622","0.077105575326216","0.28113879003559","0.07864768683274","0.064531435349941","1"
"etudiant_28","0.11873944850872","0.082160945413618","0.1007315700619","0.045582442318514","0.15588069780529","0.027011817670231","0.021947101857063","0.03770399549803","0.023072594259989","0.054586381541925","0.23747889701745","0.046145188519978","0.14575126617895","0.064153066966798","0.027574563871694","0.10973550928531","0.1007315700619","0.027574563871694","0","0.10973550928531","0.16432189082724","0.082160945413618","0.34721440630276","0.13674732695554","0.027574563871694","0.14631401238042","0.47439504783343","0.31963984243106","0.59651097355093","0.72650534608891","0.27405740011255","0.404614518852","0.22509848058526","0.20090039392234","0.23747889701745","0.34665166010129","0.13731007315701","0.21890827236916","0.17388857625211","0.25548677546427","0.51997749015194","0.27405740011255","0.082160945413618","0.29206527855937","0.082160945413618","0.1283061339336","0.11873944850872","0.082160945413618","0.091164884637029","0.055149127743388","0.091164884637029","0.21947101857063","0.15531795160383","0.29206527855937","0.064153066966798","0.036578503095104","0.1007315700619","0.14575126617895","0.11873944850872","0.046145188519978","0.054586381541925","0.064153066966798","0.25604952166573","0.045582442318514","0.036578503095104","0.036578503095104","0.073157006190208","0.027574563871694","0.045582442318514","0.046145188519978","0.1007315700619","1"
"etudiant_29","0.27454357561144","0.18808129521185","0.21150533930417","0.21184981054082","0.21977264898381","0.21219428177747","0.2876334826042","0.2283844299001","0.28487771271099","0.22390630382363","0.48673785738891","0.94385118842577","0.49638305201516","0.44953496383052","0.46882535308302","0.20220461591457","0.16017912504306","0.19118153634172","0.15673441267654","0.13951085084396","0.17016879090596","0.52772993455047","0.35032724767482","0.57320013778849","0.70513262142611","0.27144333448157","0.3754736479504","0.33448157078884","0.36755080950741","0.33792628315536","0.54874267998622","0.60489149156045","0.45056837754048","0.2869445401309","0.41749913882191","0.50258353427489","0.56148811574234","0.62177058215639","0.41370995521874","0.77816052359628","0.30141233207027","0.31450223906304","0.19393730623493","0.15535652772993","0.094385118842577","0.12263176024802","0.13951085084396","0.088873579056149","0.016534619359283","0.0051670685497761","0.011023079572856","0.0024112986565622","0.00792283844299","0.011023079572856","0.010678608336204","0.0024112986565622","0.0027557698932139","0.0055115397864278","0.0072338959696865","0.0086117809162935","0.0055115397864278","0.0048225973131243","0.0010334137099552","0.0099896658629005","0.0048225973131243","0.016879090595935","0.010334137099552","0.0058560110230796","0.0055115397864278","0.015501205649328","0","2"
"etudiant_30","0.090840108401084","0.1010298102981","0.092791327913279","0.095826558265583","0","0.29517615176152","0.16433604336043","0.17712737127371","0","-0.14276422764228","0","0","0.14590785907859","0.092466124661247","0.11425474254743","0.10449864498645","0","1","0.10439024390244","0.12747967479675","0.17571815718157","0","0.18059620596206","0.12433604336043","0","0.10753387533875","0.12574525745258","0.11924119241192","0","0.13420054200542","0.13582655826558","0","0.1510027100271","0.1090514905149","0","0","0","0.11609756097561","0.10233062330623","0.10926829268293","0.11772357723577","0","0.09940379403794","0","0.10742547425474","0.10785907859079","-0.18710027100271","0.12433604336043","0.13073170731707","0.1309485094851","-0.14254742547426","0.1590243902439","0.11772357723577","0.14742547425474","0.12271002710027","0.17571815718157","0.11934959349594","0.12260162601626","0.11414634146341","0.12747967479675","0","0.13235772357724","0","0.11934959349594","0.11588075880759","0.10612466124661","0.12422764227642","0.13420054200542","0","0","0","2"
"etudiant_31","0.027279725438625","0.040125733713956","0.040895531962665","0.036661641594765","0.020848702569202","0.018779869775796","0.021073227058408","0.01818648362575","0","0","0","0","0.021778875453058","0.016839336690509","0","0.02726368797511","0","0.025387304743882","0.019806267440742","0","0.034207909677006","0","0.032058889566026","0.029701382429355","0","0.018202521089265","0.02165057574494","0","0","0","0.040334220739648","0","0.031032491901081","0.016566699810758","0","0.033951310260769","0.064967764698335","0.012589408859095","0.020030791929948","0","0.014449754626808","0.066042274753825","0.014706354043045","0","0.040430445520736","0","0","0.016053500978285","0.017641209866248","0","0","0.028097636077878","0.019212881290695","0","1","0.0226930108734","0.014722391506559","0.015780864098534","0.020046829393463","0","0.015251627802547","0","0.019549668024505","0.022660935946371","0.018715719921737","0.020335503736729","0","0.01254129646855","0","0","0","1"
"etudiant_32","0.12887396694215","0.1067923553719","0.10020661157025","0.10911673553719","0.11350723140496","0.095816115702479","0.12461260330578","0","-0.36479855371901","0.28744834710744","0.13997933884298","0.16283574380165","0.46952479338843","0.13132747933884","0","0.12667871900826","0.20286673553719","0.28473657024793","0.1847882231405","0.15779958677686","0.19395661157025","0","0","0.10369318181818","0","0.099819214876033","0.16955061983471","0.11544421487603","0.14243285123967","0","0.19808884297521","0","0.1510847107438","0.12913223140496","0.6770402892562","0","0.31417871900826","0.32735020661157","0.32476756198347","0.38094008264463","0.80126549586777","0","0.10020661157025","0","0.1354597107438","0.18065599173554","0","0.12009297520661","0.10472623966942","0.11350723140496","0","0.12874483471074","0.10692148760331","1","0.20235020661157","0.22262396694215","0.11131198347107","0.11131198347107","0.11350723140496","0.19847623966942","0.20002582644628","0.36105371900826","0.22675619834711","0.20480371900826","0.32760847107438","0.1978305785124","0.30759297520661","0.23566632231405","0.18698347107438","0.34323347107438","0.19550619834711","1"
"etudiant_33","0.26902536715621","0.47696929238985","0.81809078771696","0.21161548731642","0.30707610146863","0.21595460614152","0.24065420560748","0.26635514018692","0","0","0","0","0.30540720961282","0.23464619492657","0.35814419225634","0.29072096128171","0.30540720961282","0.26134846461949","0.21795727636849","0.31675567423231","0.24465954606141","0","0","0.25100133511348","0","0","0.33578104138852","0.25133511348465","0.3828437917223","0.25700934579439","0","0","0.31141522029372","0.30040053404539","0.30807743658211","0.28738317757009","0.23364485981308","0","0.27870493991989","0","0.25267022696929","0","0.21061415220294","0","0.42690253671562","0.33377837116155","0","0.65086782376502","0.27636849132176","1","0","0.30407209612817","0.25834445927904","0","0.53771695594126","0","0.25233644859813","0.27903871829105","0.27670226969292","0","0.20493991989319","0.40420560747664","0","0.34579439252336","0.31708945260347","0.26368491321762","0.33978638184246","0.24265687583445","0.24299065420561","0.081108144192256","0.47730307076102","2"
"etudiant_34","0.43623919308357","0.14157060518732","0.1671469740634","0.05007204610951","0.21685878962536","0.055835734870317","0.042867435158501","0.057456772334294","0.085374639769452","0.25882564841499","0.3117795389049","0.10410662824208","0.067543227665706","0.053134005763689","0.47388328530259","0.041246397694524","0.20064841498559","0.21055475504323","0.48072766570605","0.24135446685879","0.028278097982709","0.29701008645533","0.26567002881844","0.062680115273775","0.5625","0.28512247838617","0.072046109510086","0.010806916426513","0.15868155619596","0.56664265129683","0.36725504322767","0.20317002881844","0.019452449567723","0.050432276657061","0.21343659942363","0.04592939481268","0.02521613832853","0.018371757925072","0.13922910662824","0.017831412103746","0.047550432276657","0.079610951008646","0.18551873198847","0.14265129682997","0.26008645533141","0.052953890489914","0.10698847262248","0.04592939481268","0.12175792507205","0.17597262247839","0.058537463976945","0.079610951008646","0.034221902017291","0.54917146974063","0.018191642651297","0.16264409221902","0","0.101765129683","0.12409942363112","0.069524495677233","0.21397694524496","0.86185158501441","0.085554755043228","0.11599423631124","0.33861671469741","0.059438040345821","0.22280259365994","0.0045028818443804","0.1896613832853","0.24621757925072","0.22010086455331","1"
